
                             FromFieldDataUVAR
                             M18atpartinstance
                             PART-1-1element10
                  X             1150centroid  

                0.                 0.         
              100.E-03             2.63788    
              200.E-03            10.5441     
              300.E-03            23.7103     
              400.E-03            42.1409     
              500.E-03            65.8768     
              600.E-03            94.9956     
              700.E-03           129.559      
              800.E-03           169.617      
              900.E-03           215.231      
                1.               264.705      
                1.               264.705      
                1.1              285.442      
                1.2              307.158      
                1.3              327.723      
                1.4              342.26       
                1.5              334.022      
                1.6              159.571      
                1.7              157.771      
                1.8              155.54       
                1.9              145.505      
                2.               131.026      
                2.               131.026      
                2.1              144.962      
                2.2              159.338      
                2.3              173.891      
                2.4              188.385      
                2.5              202.623      
                2.6              216.435      
                2.7              229.668      
                2.8              242.176      
                2.9              253.814      
                3.               264.43       
                3.               264.43       
                3.1              257.237      
                3.2              238.476      
                3.3              211.874      
                3.4              181.153      
                3.5              151.727      
                3.6              127.595      
                3.7              109.873      
                3.8               97.0049     
                3.9               85.8594     
                4.                73.6631     
                4.                73.6631     
                4.1               93.2825     
                4.2              113.125      
                4.3              133.023      
                4.4              152.832      
                4.5              172.445      
                4.6              191.78       
                4.7              210.773      
                4.8              229.368      
                4.9              247.512      
                5.               265.155      




