
                             FromFieldDataUVAR
                             M17atpartinstance
                             PART-1-1element10
                  X             2261centroid  

                0.                15.0442E-12 
              100.E-03             6.63107    
              200.E-03            23.882      
              300.E-03            48.2369     
              400.E-03            71.2067     
              500.E-03            79.2424     
              600.E-03            70.1391     
              700.E-03            56.0382     
              800.E-03            43.4329     
              900.E-03            33.0762     
                1.               118.926      
                1.               118.926      
                1.1              125.554      
                1.2              136.514      
                1.3              155.547      
                1.4              189.385      
                1.5              260.671      
                1.6              455.014      
                1.7              399.356      
                1.8              356.094      
                1.9              330.004      
                2.               314.021      
                2.               314.021      
                2.1              315.296      
                2.2              317.582      
                2.3              320.657      
                2.4              324.351      
                2.5              328.52       
                2.6              333.042      
                2.7              337.804      
                2.8              342.696      
                2.9              347.604      
                3.               352.403      
                3.               352.403      
                3.1              296.604      
                3.2              251.928      
                3.3              212.822      
                3.4              175.485      
                3.5              144.847      
                3.6              123.848      
                3.7              112.124      
                3.8              107.074      
                3.9              105.378      
                4.               104.513      
                4.               104.513      
                4.1              104.666      
                4.2              105.052      
                4.3              105.639      
                4.4              106.383      
                4.5              107.248      
                4.6              108.198      
                4.7              109.207      
                4.8              110.247      
                4.9              111.296      
                5.               112.335      




