
                             FromFieldDataUVAR
                             M17atpartinstance
                             PART-1-1element10
                  X             1125centroid  

                0.                15.0442E-12 
              100.E-03             6.89156    
              200.E-03            27.0933     
              300.E-03            59.1406     
              400.E-03            98.3102     
              500.E-03           132.923      
              600.E-03           152.058      
              700.E-03           159.38       
              800.E-03           162.509      
              900.E-03           164.59       
                1.               307.3        
                1.               307.3        
                1.1              329.426      
                1.2              349.73       
                1.3              367.626      
                1.4              380.699      
                1.5              384.315      
                1.6              270.154      
                1.7              259.092      
                1.8              249.959      
                1.9              239.063      
                2.               229.347      
                2.               229.347      
                2.1              231.206      
                2.2              234.262      
                2.3              238.129      
                2.4              242.603      
                2.5              247.549      
                2.6              252.869      
                2.7              258.477      
                2.8              264.293      
                2.9              270.232      
                3.               276.201      
                3.               276.201      
                3.1              327.691      
                3.2              336.442      
                3.3              341.525      
                3.4              340.48       
                3.5              331.517      
                3.6              314.569      
                3.7              291.836      
                3.8              267.773      
                3.9              246.716      
                4.               230.386      
                4.               230.386      
                4.1              231.497      
                4.2              233.257      
                4.3              235.383      
                4.4              237.746      
                4.5              240.273      
                4.6              242.912      
                4.7              245.624      
                4.8              248.372      
                4.9              251.123      
                5.               253.844      




