
                             FromFieldDataUVAR
                             M17atpartinstance
                             PART-1-1element10
                  X             7672centroid  

                0.               794.591E-15  
              100.E-03           462.1E-03    
              200.E-03             2.21805    
              300.E-03             5.53464    
              400.E-03            10.7498     
              500.E-03            18.846      
              600.E-03            30.8089     
              700.E-03            45.3331     
              800.E-03            61.713      
              900.E-03            79.2756     
                1.               146.285      
                1.               146.285      
                1.00625          243.621      
                1.0125           266.481      
                1.01875          268.743      
                1.025            267.967      
                1.03437          265.95       
                1.04844          261.887      
                1.06953          252.264      
                1.07151          250.876      
                1.07225          250.381      
                1.07336          249.243      
                1.07378          248.836      
                1.07441          247.93       
                1.07464          247.603      
                1.07499          246.889      
                1.07512          246.633      
                1.07532          246.186      
                1.07562          244.898      
                1.07573          244.236      
                1.07577          243.982      
                1.07583          243.523      
                1.07593          242.446      
                1.07596          241.902      
                1.07602          240.383      
                1.07604          239.855      
                1.07607          240.408      
                1.0761           241.883      
                1.07613          241.65       
                1.07617          240.091      
                1.07624          238.068      
                1.07634          236.264      
                1.07649          235.033      
                1.07671          234.364      
                1.07705          234.064      
                1.07756          233.937      
                1.07832          233.864      
                1.07947          233.793      
                1.08118          233.704      
                1.08375          233.589      
                1.08761          233.379      
                1.09339          233.132      
                1.10207          232.673      
                1.11509          231.904      
                1.13462          229.924      
                1.16391          227.037      
                1.20785          221.992      
                1.27376          213.105      
                1.37262          197.283      
                1.47262          178.689      
                1.57262          157.954      
                1.67262          135.215      
                1.77262          109.956      
                1.87262           76.8863     
                1.87887           73.7487     
                1.88824           67.8371     
                1.89176           64.623      
                1.89308           63.4189     
                1.89505           60.0504     
                1.8958            58.9125     
                1.89691           55.0492     
                1.89733           53.0321     
                1.89795           46.8911     
                1.89889           11.8228     
                1.89983           14.745      
                1.90077           15.1462     
                1.90217           15.2646     
                1.90429           15.2732     
                1.90745           15.3119     
                1.91221           15.3106     
                1.91933           15.3369     
                1.93002           15.3819     
                1.94606           15.452      
                1.97011           15.5724     
                2.                15.7118     
                2.                15.7118     
                2.25              17.2374     
                2.5               19.3474     
                2.75              23.0596     
                3.                30.868      
                3.                30.868      
                3.00781           41.9585     
                3.01563           36.3796     
                3.02344           34.253      
                3.03125           33.1517     
                3.04297           32.4022     
                3.06055           31.371      
                3.08691           51.0264     
                3.09351           50.4527     
                3.1001            49.9633     
                3.10257           49.5601     
                3.1035            49.3859     
                3.10489           49.0459     
                3.10541           48.8876     
                3.10619           48.5856     
                3.10648           48.4856     
                3.10692           48.2101     
                3.10758           47.5689     
                3.10783           47.2457     
                3.10792           47.1143     
                3.10806           45.9632     
                3.10812           45.6044     
                3.10819           43.6527     
                3.10831           36.8276     
                3.10836           34.7919     
                3.10842           31.594      
                3.10845           31.0299     
                3.10848           31.6483     
                3.10854           34.8926     
                3.10862           39.4931     
                3.10875           42.6886     
                3.10894           43.4396     
                3.10922           42.7309     
                3.10964           41.9181     
                3.11028           40.8314     
                3.11123           40.1034     
                3.11266           39.6763     
                3.1148            39.5009     
                3.11802           39.585      
                3.12284           39.9364     
                3.13007           40.5812     
                3.14092           41.7006     
                3.15719           43.3917     
                3.1816            45.2001     
                3.21822           48.4993     
                3.27314           53.3105     
                3.35552           60.0107     
                3.4791            68.5599     
                3.6041            74.9148     
                3.7291            78.8282     
                3.8541            78.6269     
                3.88535           76.4396     
                3.88828           75.9762     
                3.89267           74.8912     
                3.89432           74.0566     
                3.89494           73.7977     
                3.89586           72.777      
                3.89621           72.4608     
                3.89673           71.2249     
                3.89693           70.7909     
                3.89722           69.2803     
                3.89766           58.5706     
                3.8981            63.6082     
                3.89854           65.827      
                3.8992            66.8308     
                3.90019           66.8728     
                3.90168           66.884      
                3.9039            66.8521     
                3.90725           66.8074     
                3.91226           66.7016     
                3.91977           66.5638     
                3.93105           66.3689     
                3.94796           66.0803     
                3.97333           65.678      
                4.                65.294      
                4.                65.294      
                4.25              70.459      
                4.5               79.961      
                4.75              95.4326     
                5.               120.372      




