
                             FromFieldDataUVAR
                             M17atpartinstance
                             PART-1-1element10
                  X             1647centroid  

                0.               794.591E-15  
              100.E-03           463.779E-03  
              200.E-03           747.072E-03  
              300.E-03             1.50027    
              400.E-03             4.36116    
              500.E-03            10.4967     
              600.E-03            19.1021     
              700.E-03            28.7135     
              800.E-03            38.531      
              900.E-03            48.34       
                1.                29.6147     
                1.                29.6147     
                1.00625           49.1672     
                1.0125            77.2199     
                1.01875           92.728      
                1.025            101.537      
                1.03437          110.659      
                1.04844          122.964      
                1.06953          143.966      
                1.07151          146.281      
                1.07225          147.21       
                1.07336          148.82       
                1.07378          149.463      
                1.07441          150.567      
                1.07464          151.005      
                1.07499          151.736      
                1.07512          152.022      
                1.07532          152.482      
                1.07562          153.29       
                1.07573          153.597      
                1.07577          153.711      
                1.07583          153.868      
                1.07593          153.993      
                1.07596          154.006      
                1.07602          153.595      
                1.07604          153.289      
                1.07607          152.005      
                1.0761           150.515      
                1.07613          149.342      
                1.07617          148.409      
                1.07624          148.034      
                1.07634          148.196      
                1.07649          148.681      
                1.07671          149.334      
                1.07705          150.125      
                1.07756          151.057      
                1.07832          152.103      
                1.07947          153.225      
                1.08118          154.447      
                1.08375          155.906      
                1.08761          157.854      
                1.09339          160.623      
                1.10207          164.626      
                1.11509          170.377      
                1.13462          178.526      
                1.16391          189.893      
                1.20785          205.471      
                1.27376          226.455      
                1.37262          254.297      
                1.47262          279.471      
                1.57262          302.548      
                1.67262          324.097      
                1.77262          344.564      
                1.87262          364.815      
                1.87887          366.157      
                1.88824          368.349      
                1.89176          369.267      
                1.89308          369.636      
                1.89505          370.298      
                1.8958           370.571      
                1.89691          371.13       
                1.89733          371.37       
                1.89795          371.96       
                1.89889          374.274      
                1.89983          376.057      
                1.90077          376.514      
                1.90217          376.769      
                1.90429          377.082      
                1.90745          377.546      
                1.91221          378.24       
                1.91933          379.279      
                1.93002          380.835      
                1.94606          383.161      
                1.97011          386.631      
                2.               390.913      
                2.               390.913      
                2.25             368.868      
                2.5              337.114      
                2.75             299.736      
                3.               254.324      
                3.               254.324      
                3.00781           79.0393     
                3.01563           39.758      
                3.02344           29.6542     
                3.03125           25.5659     
                3.04297           22.2378     
                3.06055           19.7539     
                3.08691            5.62288    
                3.09351            6.50955    
                3.1001             7.93211    
                3.10257            8.75089    
                3.1035             9.12785    
                3.10489            9.88803    
                3.10541           10.2284     
                3.10619           10.9018     
                3.10648           11.1947     
                3.10692           11.7478     
                3.10758           13.2554     
                3.10783           14.056      
                3.10792           14.4036     
                3.10806           15.129      
                3.10812           15.444      
                3.10819           16.0646     
                3.10831           18.0004     
                3.10836           18.9763     
                3.10842           21.5294     
                3.10845           22.7941     
                3.10848           25.3254     
                3.10854           29.2123     
                3.10862           33.2914     
                3.10875           36.3565     
                3.10894           38.1766     
                3.10922           39.2395     
                3.10964           40.0214     
                3.11028           40.7204     
                3.11123           41.3244     
                3.11266           41.7503     
                3.1148            41.9657     
                3.11802           42.0203     
                3.12284           41.9911     
                3.13007           41.935      
                3.14092           41.8946     
                3.15719           41.9339     
                3.1816            42.1786     
                3.21822           42.8656     
                3.27314           44.4027     
                3.35552           47.4374     
                3.4791            52.9354     
                3.6041            59.1461     
                3.7291            65.7456     
                3.8541            72.6462     
                3.88535           74.4612     
                3.88828           74.6372     
                3.89267           74.9193     
                3.89432           75.0319     
                3.89494           75.0755     
                3.89586           75.148      
                3.89621           75.176      
                3.89673           75.2222     
                3.89693           75.2395     
                3.89722           75.2642     
                3.89766           74.9866     
                3.8981            75.1999     
                3.89854           75.4029     
                3.8992            75.5316     
                3.90019           75.6143     
                3.90168           75.7016     
                3.9039            75.8246     
                3.90725           76.0078     
                3.91226           76.2824     
                3.91977           76.6943     
                3.93105           77.312      
                3.94796           78.2385     
                3.97333           79.6279     
                4.                81.0879     
                4.                81.0879     
                4.25              71.3784     
                4.5               59.3572     
                4.75              46.9452     
                5.                34.8076     




