
                             FromFieldDataUVAR
                             M17atpartinstance
                             PART-1-1element10
                  X             3077centroid  

                0.               794.591E-15  
              100.E-03           464.378E-03  
              200.E-03             3.64615    
              300.E-03            12.7059     
              400.E-03            30.8786     
              500.E-03            59.6433     
              600.E-03            97.4782     
              700.E-03           141.531      
              800.E-03           189.957      
              900.E-03           242.109      
                1.               204.059      
                1.               204.059      
                1.00625          107.337      
                1.0125            75.8036     
                1.01875           66.2788     
                1.025             62.535      
                1.03437           59.8206     
                1.04844           57.667      
                1.06953           57.7485     
                1.07151           58.1523     
                1.07225           58.3651     
                1.07336           58.8523     
                1.07378           59.0804     
                1.07441           59.5812     
                1.07464           59.8061     
                1.07499           60.2763     
                1.07512           60.4795     
                1.07532           60.8731     
                1.07562           61.9923     
                1.07573           62.5533     
                1.07577           62.7894     
                1.07583           63.2262     
                1.07593           64.3124     
                1.07596           64.8135     
                1.07602           66.1904     
                1.07604           66.8854     
                1.07607           68.8834     
                1.0761            71.536      
                1.07613           74.1068     
                1.07617           77.0946     
                1.07624           79.8049     
                1.07634           81.6356     
                1.07649           82.4861     
                1.07671           82.6696     
                1.07705           82.5354     
                1.07756           82.2793     
                1.07832           81.9831     
                1.07947           81.6824     
                1.08118           81.3836     
                1.08375           81.06       
                1.08761           80.6591     
                1.09339           80.12       
                1.10207           79.3875     
                1.11509           78.4227     
                1.13462           77.2214     
                1.16391           75.8476     
                1.20785           74.4828     
                1.27376           73.4798     
                1.37262           73.4108     
                1.47262           74.3808     
                1.57262           75.9795     
                1.67262           77.9645     
                1.77262           80.151      
                1.87262           82.1713     
                1.87887           82.253      
                1.88824           82.2977     
                1.89176           82.2683     
                1.89308           82.2442     
                1.89505           82.1559     
                1.8958            82.1073     
                1.89691           81.95       
                1.89733           81.8665     
                1.89795           81.5548     
                1.89889           77.5379     
                1.89983           77.2504     
                1.90077           77.2861     
                1.90217           77.3497     
                1.90429           77.4381     
                1.90745           77.5689     
                1.91221           77.7647     
                1.91933           78.0579     
                1.93002           78.4969     
                1.94606           79.1534     
                1.97011           80.134      
                2.                81.3454     
                2.                81.3454     
                2.25              74.0081     
                2.5               64.493      
                2.75              53.9149     
                3.                42.0124     
                3.                42.0124     
                3.00781           30.7472     
                3.01563           49.6216     
                3.02344           60.2629     
                3.03125           66.3799     
                3.04297           73.2549     
                3.06055           83.1144     
                3.08691          172.05       
                3.09351          176.447      
                3.1001           181.028      
                3.10257          182.861      
                3.1035           183.574      
                3.10489          184.784      
                3.10541          185.249      
                3.10619          186.03       
                3.10648          186.323      
                3.10692          186.797      
                3.10758          187.589      
                3.10783          187.77       
                3.10792          187.809      
                3.10806          187.305      
                3.10812          186.997      
                3.10819          185.967      
                3.10831          180.15       
                3.10836          177.335      
                3.10842          170.772      
                3.10845          168.002      
                3.10848          163.143      
                3.10854          155.899      
                3.10862          147.083      
                3.10875          137.949      
                3.10894          129.194      
                3.10922          120.936      
                3.10964          113.298      
                3.11028          106.708      
                3.11123          101.742      
                3.11266           98.7555     
                3.1148            97.6404     
                3.11802           97.9505     
                3.12284           99.274      
                3.13007          101.498      
                3.14092          104.82       
                3.15719          109.659      
                3.1816           116.624      
                3.21822          126.527      
                3.27314          140.421      
                3.35552          159.678      
                3.4791           186.144      
                3.6041           211.017      
                3.7291           234.876      
                3.8541           259.46       
                3.88535          267.234      
                3.88828          268.145      
                3.89267          270.052      
                3.89432          271.04       
                3.89494          271.479      
                3.89586          272.466      
                3.89621          272.913      
                3.89673          273.965      
                3.89693          274.44       
                3.89722          275.522      
                3.89766          287.106      
                3.8981           293.003      
                3.89854          295.         
                3.8992           295.744      
                3.90019          296.022      
                3.90168          296.209      
                3.9039           296.441      
                3.90725          296.781      
                3.91226          297.29       
                3.91977          298.052      
                3.93105          299.193      
                3.94796          300.901      
                3.97333          303.454      
                4.               306.126      
                4.               306.126      
                4.25             292.378      
                4.5              272.514      
                4.75             250.099      
                5.               225.539      




